,chain,rotisserie,washer,car_wheel,croquet_ball,fire_engine,passenger_car,envelope,thresher,strainer,chain_saw,sea_slug,swab,band_aid,convertible,ground_beetle,buckle,matchstick,microphone,beer_glass,hamper,motor_scooter,marimba,tow_truck,vending_machine,fire_screen,cornet,rubber_eraser,vase,barber_chair,goblet,harmonica,christmas_stocking,umbrella,face_powder,pool_table,bakery,chocolate_sauce,candle,dial_telephone,gown,minibus,nail,scoreboard,running_shoe,whistle,stage,tape_player,rock_python,mixing_bowl,reflex_camera,desktop_computer,water_bottle,police_van,lampshade,lens_cap,combination_lock,sleeping_bag,bow_tie,water_jug,horizontal_bar,wardrobe,gong,barometer,file,crash_helmet,tank,polaroid_camera,trilobite,nipple,barrel,bolo_tie,oscilloscope,amphibian,wall_clock,mousetrap,loudspeaker,diaper,muzzle,shower_curtain,window_screen,racer,mask,airship,golfcart,stove,space_heater,carton,sweatshirt,holster,assault_rifle,sunglasses,swimming_trunks,grocery_store,bell_cote,ballpoint,grand_piano,potter's_wheel,brass,mailbag,spotlight,hand_blower,bathtub,can_opener,binder,safety_pin,cocktail_shaker,tripod,microwave,toaster,menu,stethoscope,safe,china_cabinet,lab_coat,tub,scale,joystick,lighter,magnetic_compass,mortar,frying_pan,scabbard,football_helmet,tractor,toyshop,street_sign,oil_filter,crossword_puzzle,doormat,dragonfly,coffeepot,stopwatch,reel,crock_pot,table_lamp,notebook,bassoon,espresso_maker,pretzel,acoustic_guitar,dutch_oven,desk,sports_car,dumbbell,bathing_cap,loupe,slide_rule,cab,garbage_truck,crib,corkscrew,revolver,hook,jigsaw_puzzle,tick,dishwasher,tray,pop_bottle,book_jacket,flute,pickup,platypus,plunger,barbell,snorkel,ice_bear,plate,wallet,shower_cap,pill_bottle,ipod,oxygen_mask,ocarina,printer,projectile,ambulance,cellular_telephone,window_shade,broom,bath_towel,cinema,mouse,piggy_bank,drumstick,odometer,tennis_ball,pencil_box,teapot,limousine,banjo,rocking_chair,beaker,prayer_rug,ski,car_mirror,hourglass,purse,eggnog,studio_couch,lotion,knee_pad,comic_book,sandal,paintbrush,jeep,violin,fireboat,bobsled,remote_control,rule,wok,maillot,hard_disc,screen,espresso,bulletproof_vest,stole,velvet,liner,clog,electric_locomotive,thimble,bib,bubble,racket,photocopier,golf_ball,spatula,syringe,gasmask,laptop,moped,screwdriver,red_wine,sunscreen,screw,breastplate,seat_belt,space_shuttle,freight_car,handkerchief,milk_can,bucket,electric_guitar,bonnet,paddle,recreational_vehicle,modem,waffle_iron,minivan,gas_pump,folding_chair,carpenter's_kit,web_site,whiskey_jug,letter_opener,hammer,wine_bottle,refrigerator,space_bar,crane,boa_constrictor,bow,cleaver,projector,turnstile,toilet_tissue,home_theater,mortarboard,bottlecap,panpipe,french_horn,measuring_cup,wool,soccer_ball,packet,confectionery,nematode,backpack,vacuum,abaya,paper_towel,power_drill,pencil_sharpener,punching_bag,puck,plate_rack,stretcher,granny_smith,apron,windsor_tie,half_track,sock,chime,soap_dispenser,ashcan,quill,fountain,pitcher,harvester,electric_fan,triceratops,monitor,crate,computer_keyboard,honeycomb,maze,radio,iron,mitten,hummingbird,switch,cash_machine,slot,bullet_train,fountain_pen,petri_dish,washbasin,tricycle,lawn_mower,shopping_basket,crutch,plane,abacus,cowboy_boot,maraca,brassiere,cassette,radiator,mountain_tent,school_bus,sunglass,ice_lolly,neck_brace,analog_clock,tobacco_shop,disk_brake,knot,upright,hand-held_computer,entertainment_center,medicine_chest,ice_cream,rifle,airliner,cassette_player,pickelhaube,mailbox,traffic_light,sax,rugby_ball,oboe,beach_wagon,trailer_truck,balance_beam,sewing_machine,hair_slide,lipstick,digital_clock,chest,pajama,cockroach,shovel,forklift,hair_spray,television,padlock,bookshop,container_ship,jersey,pick,hatchet,cd_player,cowboy_hat,typewriter_keyboard,saltshaker,binoculars,cup,pay-phone,parking_meter,guillotine,moving_van,vine_snake,plastic_bag,pillow,pole,plow,toilet_seat,perfume,trombone,ladle,coffee_mug,rhinoceros_beetle,digital_watch
70595403202.1.jpg,0,0,0,0,0,0,0,0.0111348,0,0,0,0,0,0,0,0,0,0,0.0186179,0,0,0,0,0,0,0,0,0,0,0,0,0.00358245,0,0,0,0,0,0,0,0,0,0,0.00423161,0,0,0.0154185,0,0.0036694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045119,0.0539332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469023,0,0,0,0,0,0,0,0,0,0,0.00656181,0,0,0,0,0,0,0,0,0.00362441,0,0,0,0,0.00683994,0,0,0,0,0,0,0.0129006,0,0,0,0,0,0,0,0,0,0,0.0039636,0,0,0,0.0208666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423489,0,0,0,0,0,0,0,0,0,0,0,0.00401962,0,0,0.0040305,0,0,0,0.0144869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144505,0,0,0.00553623,0,0.0059324,0.431486,0,0,0.00625261,0,0,0,0,0,0,0.0049258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036765,0,0,0,0,0.00468673,0,0,0,0.00874537,0.029976,0,0,0,0,0,0,0,0,0,0.00348995,0,0,0,0,0.00514481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00884127,0,0.00588964,0,0,0,0,0,0,0,0,0,0,0,0.00800454,0.00435078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70595404060.1.jpg,0,0,0.000953234,0,0,0,0,0.000658017,0,0,0.000673479,0,0,0,0,0,0,0,0.000731412,0,0,0,0,0,0.00470947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154274,0,0,0,0.00701505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000947542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108354,0,0,0,0,0,0,0,0,0,0,0,0,0.0017002,0,0,0,0,0,0,0,0,0,0.0170065,0,0.00313283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000765166,0,0,0,0.00238287,0,0,0,0,0,0,0,0,0,0,0,0.0011761,0,0,0,0,0,0,0,0,0.00145866,0,0.00421516,0.00297097,0,0,0,0,0.000848786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022661,0,0,0,0,0.000763471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000671338,0,0,0,0,0,0,0,0,0,0,0,0,0.000679101,0,0,0.0023307,0,0,0.793879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104721,0,0,0.0116312,0,0,0,0,0,0,0,0,0,0,0,0.00137555,0,0,0,0,0,0,0,0.000754631,0,0,0,0,0,0.00157215,0,0,0.0111927,0.0662265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326536,0,0,0,0,0,0.00164674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019226,0.000659185,0,0.00851253,0,0,0,0,0,0,0,0,0,0,0,0
70595404061.1.jpg,0,0,0,0,0,0,0,0.00984706,0,0,0,0,0,0,0,0,0,0,0.000375351,0,0,0,0,0,0.000927384,0,0,0.00517366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000589021,0,0,0,0,0,0,0,0,0,0,0,0.00043269,0,0,0,0.000571984,0,0,0,0,0,0,0,0,0,0.00516404,0,0.00229826,0,0.00134989,0,0,0,0,0.00127984,0,0.000387557,0,0,0,0.000850304,0,0.000851351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049569,0,0,0,0.00257195,0,0,0,0,0,0,0,0.00224741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267722,0,0,0,0,0,0,0,0,0.00715537,0.000534452,0,0,0.000375011,0.000372268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334425,0,0.0010823,0,0,0,0,0,0,0,0,0,0,0,0,0.000581588,0,0,0,0,0,0.898751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000470247,0,0,0,0,0,0,0.000665702,0.0010741,0,0,0,0,0,0,0,0,0,0,0.000831238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647145,0.0134433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064266,0,0,0.000461921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70595404065.1.jpg,0,0,0,0,0,0,0,0.00419746,0,0,0,0,0,0,0,0,0,0,0.00535087,0,0,0,0,0,0.00295643,0,0,0,0,0,0,0,0,0,0.00615958,0,0,0,0,0,0,0,0,0,0,0.00882418,0,0.00701306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396171,0,0,0.00326539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579857,0,0,0,0,0,0.00546997,0,0,0,0,0,0,0,0.00224518,0,0,0,0,0,0,0.00255741,0,0,0,0,0,0.00777519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473799,0,0,0,0,0,0,0,0,0.00479679,0.00392921,0,0,0,0.00255162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102531,0,0,0.00294074,0,0.00250847,0.601838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452441,0,0,0,0.024897,0.0177782,0,0,0,0,0,0,0,0,0,0.00363831,0,0,0,0,0.00807657,0,0,0,0,0,0,0.00303539,0,0,0,0,0,0,0,0,0,0,0.0104671,0,0,0,0,0,0,0,0,0,0,0,0.00872926,0.0315603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326034,0,0,0,0,0.00422691
70595404066.1.jpg,0,0,0.00232266,0,0,0,0,0.00235968,0,0,0,0,0,0,0,0,0,0,0.00156802,0,0,0,0,0,0.00425452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117641,0,0,0,0.0231642,0,0,0,0,0,0,0,0,0,0,0,0,0.0013654,0,0,0,0,0,0,0,0,0,0,0,0.00150952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118524,0,0.00559537,0,0,0,0,0.00143929,0,0.00144252,0,0.0306245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321086,0,0.010464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178754,0,0,0.00521702,0,0,0,0,0.00239454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422375,0,0,0,0.00488217,0.00407847,0,0,0,0,0,0,0,0,0,0,0,0.016481,0,0,0,0,0.0013467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132962,0,0,0,0,0,0.208999,0,0,0,0,0,0,0,0,0,0,0.0104846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555031,0,0,0,0,0.00935718,0,0,0,0.00237142,0.316559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219368,0,0,0,0,0,0,0,0,0,0,0,0.00746773,0,0,0,0,0,0.0155106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128081,0,0,0,0,0,0
70595404068.1.jpg,0,0,0,0,0,0,0,0.0786103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358923,0,0,0,0,0,0.0102157,0,0.00545676,0,0,0,0,0,0,0,0,0.00819763,0,0,0,0,0,0,0,0.00510777,0,0,0,0,0,0,0,0.0058228,0,0,0.00828897,0,0,0,0,0,0,0,0,0,0,0,0.00776769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443736,0,0.00776852,0.00564526,0,0,0,0,0,0.00601665,0,0.0619641,0,0,0,0.00457956,0,0.00520352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707239,0,0,0,0,0,0.0054122,0,0,0,0,0,0.00374826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158971,0,0,0,0,0,0,0,0.00365894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751858,0,0,0,0.00810483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356637,0,0,0,0,0,0,0,0,0,0,0,0.0160831,0,0,0.0165233,0,0,0.220894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761998,0.170406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764486,0,0,0,0,0,0,0,0,0,0,0,0.0039937,0,0,0,0,0,0.00341085,0,0.00481732,0,0,0,0,0,0,0,0,0,0,0.00666647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00599606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70595404069.1.jpg,0,0,0.00233428,0,0,0,0,0.0388255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142884,0,0.000980766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030075,0,0,0.0010647,0,0,0,0,0,0,0,0,0,0,0,0.00364245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198866,0,0.00161941,0.00215036,0,0,0,0.00114955,0,0.00358862,0,0.0082627,0,0,0,0.001313,0,0.000922038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165281,0,0,0.00114048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136831,0,0,0,0.00198812,0.00206661,0,0,0,0,0,0,0,0,0,0,0,0.00118768,0,0,0,0,0.00119989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195306,0,0,0.00140681,0,0,0.834507,0,0,0,0,0,0,0,0,0,0,0.00123452,0,0,0,0,0,0,0,0,0,0,0.00182602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228073,0,0,0,0,0.000811496,0,0,0,0.00203175,0.0114343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233339,0,0,0,0,0,0,0.000819128,0,0,0,0,0.00115933,0,0,0,0,0,0.00118295,0,0,0,0,0,0,0,0,0,0.00547443,0,0,0.00154784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70595404073.1.JPG,0,0,0.000354912,0,0,0,0,0.000702743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073741,0,0,0.000476851,0.00080066,0,0,0,0,0,0,0,0,0.000609979,0.000463015,0.000759233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341148,0,0.00049025,0,0.00298322,0,0,0,0.000361521,0,0.000634627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000930408,0.00153289,0,0,0,0,0,0,0,0,0.00156761,0,0,0.000833205,0,0,0,0,0,0,0,0,0.000487234,0,0,0,0,0,0.000844243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000817686,0,0,0,0.00630387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00841341,0,0,0.000424886,0,0,0.00409818,0,0.000424219,0,0,0,0,0,0,0,0.000348688,0.00207112,0,0,0,0,0,0,0,0,0,0,0.00121724,0,0,0,0,0,0,0,0.00177901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109544,0,0,0,0.00207585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121388,0,0,0,0,0,0,0,0,0,0.000735891,0,0,0.00283754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70595404076.1.JPG,0,0,0,0,0,0,0,0.00518881,0,0,0,0,0,0,0,0,0,0,0.00765406,0,0,0,0,0,0.00269436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382653,0,0.00312822,0,0,0,0.0057732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279228,0,0,0,0.00500917,0,0,0,0,0,0,0,0,0,0.00973126,0.00683867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158953,0,0.00657621,0.00286579,0,0,0.00160625,0.00623094,0.00864491,0.00430403,0,0.0108902,0,0,0,0.00645683,0.00208545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00743892,0,0,0,0,0,0.00596745,0,0,0,0.00256845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767014,0,0,0,0,0,0,0,0.00553391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699973,0,0,0,0.00600237,0.00244555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119803,0,0,0,0,0,0.375064,0,0,0,0,0,0,0,0,0,0,0.0817762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206033,0,0,0,0,0.0353196,0,0,0,0.00398349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498769,0,0,0,0,0,0,0,0,0,0,0,0,0.00396174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70595404200.1.jpg,0,0,0,0,0,0,0,0,0,0,0.0166659,0,0,0,0,0,0.00206559,0,0.000968572,0,0,0,0,0,0,0,0,0,0,0.00226684,0,0.0110203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000630826,0,0,0.00104761,0,0,0,0,0,0,0,0,0,0,0.00258001,0,0,0,0,0,0,0,0,0,0,0.00193229,0.331488,0,0.170583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123109,0.0182166,0,0,0,0.000613771,0,0,0,0,0.0121031,0,0,0,0,0,0.00763721,0,0,0,0,0.00252969,0,0,0,0,0,0,0,0.000909342,0,0,0,0,0.00473192,0.011594,0.00178648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011976,0,0,0.000845923,0,0,0,0,0,0,0,0,0,0,0,0.000652695,0,0,0.000547757,0,0,0.00293585,0,0,0.0117976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000527196,0,0,0,0,0,0,0.0172417,0.00549968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455474,0,0,0.012271,0,0,0,0,0,0,0,0,0,0,0.000770585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132383,0.00104172,0.00404215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160423,0,0.00158841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70595404201.1.jpg,0,0,0,0,0,0,0,0,0,0,0.0382919,0,0,0,0,0,0.00244359,0,0,0,0,0,0,0.000685637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666854,0,0,0,0,0,0,0,0,0,0,0.00214334,0,0,0.00234047,0,0,0,0,0,0,0,0,0,0.00120601,0,0,0,0,0,0.000777061,0,0,0.00565422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000837328,0.054408,0,0.452497,0,0,0,0,0,0.000743874,0,0,0.00393159,0,0,0,0.0018398,0,0.0347416,0,0,0,0,0.000928579,0,0,0,0.00818461,0,0,0,0,0,0.00447035,0,0,0,0,0.0422217,0,0,0,0,0,0,0,0,0,0,0,0,0.00452725,0.00171232,0.0144373,0,0,0,0,0,0,0,0,0,0.000583879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855185,0,0,0.00205815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559725,0,0.00104756,0.00174748,0,0,0.0037237,0,0,0,0,0,0,0,0.000702627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263376,0,0,0.162467,0.0319192,0,0,0,0,0,0,0,0,0,0,0.00715284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527057,0,0,0.00353403,0,0,0,0,0,0,0,0,0,0,0.00147225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70595404202.1.jpg,0,0,0,0,0,0,0,0,0,0,0.035378,0,0,0,0,0,0.017694,0,0,0,0,0,0,0,0,0,0,0.00227297,0,0.0068323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216762,0.106689,0,0,0,0,0,0,0,0,0,0,0,0.0109,0,0,0,0,0,0,0,0.00563678,0,0,0,0,0,0,0,0,0,0,0,0,0.215926,0,0,0,0,0,0,0,0,0,0,0.0190645,0,0.00450204,0,0,0,0,0,0,0,0,0.00537907,0.245409,0,0.0156292,0,0,0,0,0,0,0.00248838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494043,0.00749093,0,0,0,0,0,0,0.00484702,0.00521799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524043,0,0,0,0.0118098,0,0.00421426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167283,0,0,0.0044992,0,0,0.0110737,0,0,0,0,0,0,0,0.0138039,0,0,0,0,0,0,0,0,0.00391158,0.0218507,0,0,0.0110018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244652,0,0,0.00490131,0,0,0,0.0396506,0.00234059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819004,0.00185302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
